run_id,arch_name,dataset,noise_level,seed,run_seed,model_index,epochs,lr,num_metric_samples,in_channels,num_classes,input_size,gen_depth,gen_stages,gen_channels_str,lce,lpa,final_acc,asymptotic_tbd_mean,asymptotic_tbd_std,tau,total_tbd
resnet-m3-mnist-n0-s42,resnet,mnist,0.0,42,2045,3,20,0.001,1000,1,10,28,16,4,"[512, 128, 256, 256]",1.5996434489680094,0.12794041147182064,98.82,9607.46114654541,2155.6883565042476,1.0890218131000278,576623.3714008331
resnet-m5-mnist-n0-s42,resnet,mnist,0.0,42,2047,5,20,0.001,1000,1,10,28,16,4,"[512, 64, 64, 512]",1.401603046912343,0.1962722871042056,97.69,2439.8864957809446,793.5112189998874,1.0050658433139557,244103.6513338089
resnet-m5-mnist-n50-s42,resnet,mnist,0.5,42,2047,5,20,0.001,1000,1,10,28,16,4,"[512, 64, 64, 512]",2.2786918392848508,0.1152326890866789,79.9,5717.0378074646,287.88957445885063,0.7100371693062989,267759.82849121094
resnet-m5-mnist-n100-s42,resnet,mnist,1.0,42,2047,5,20,0.001,1000,1,10,28,16,4,"[512, 64, 64, 512]",2.5426451039239097,0.11425803021728319,2.62,6346.743206214905,378.33322989004444,0.6384280569845533,278128.4353065491
resnet-m6-mnist-n0-s42,resnet,mnist,0.0,42,2048,6,20,0.001,1000,1,10,28,25,4,"[512, 64, 128, 512]",1.8756095587888684,0.14160850154058982,97.8,17780.564458084107,5113.7103663260095,1.6018174081379235,967550.4028835297
resnet-m6-mnist-n50-s42,resnet,mnist,0.5,42,2048,6,20,0.001,1000,1,10,28,25,4,"[512, 64, 128, 512]",2.377947327169278,0.12206959235821714,54.26,35602.19114303589,2432.507074630336,0.7767139618928641,1204003.1705179214
resnet-m6-mnist-n100-s42,resnet,mnist,1.0,42,2048,6,20,0.001,1000,1,10,28,25,4,"[512, 64, 128, 512]",2.5206272344505116,0.11718772329977763,3.93,54649.631143188475,2971.782321995004,0.538486985255987,1441348.938419342
resnet-m7-mnist-n0-s42,resnet,mnist,0.0,42,2049,7,20,0.001,1000,1,10,28,49,4,"[256, 64, 512, 128]",1.3748563975602461,0.1289064956297554,89.9,68325.9446559906,7750.695702451629,0.7550263606002776,2127701.9586257935
resnet-m7-mnist-n50-s42,resnet,mnist,0.5,42,2049,7,20,0.001,1000,1,10,28,49,4,"[256, 64, 512, 128]",2.295324678285904,0.11328337134788748,34.1,95450.77461109162,2648.725015871627,0.5531240327575141,2322994.627828598
resnet-m7-mnist-n100-s42,resnet,mnist,1.0,42,2049,7,20,0.001,1000,1,10,28,49,4,"[256, 64, 512, 128]",2.5546562092422387,0.12011741638227207,6.95,89741.71504707336,2323.02731835631,0.5938055565186361,2264361.747713089
resnet-m8-mnist-n0-s42,resnet,mnist,0.0,42,2050,8,20,0.001,1000,1,10,28,49,4,"[256, 256, 256, 256]",1.2241641054125663,0.155276591609359,84.03,86515.71640262604,6787.825222697839,0.6553453323933361,2470678.8648023605
resnet-m8-mnist-n50-s42,resnet,mnist,0.5,42,2050,8,20,0.001,1000,1,10,28,49,4,"[256, 256, 256, 256]",2.3047232857077162,0.11328051311073382,30.48,113274.56329917908,4297.577799725265,0.5703075003674912,2723804.3310489655
resnet-m8-mnist-n100-s42,resnet,mnist,1.0,42,2050,8,20,0.001,1000,1,10,28,49,4,"[256, 256, 256, 256]",2.520401030778205,0.11230585424133811,7.74,113729.54506721496,1797.8028788208858,0.5498995393700774,2721066.208301544
resnet-m9-mnist-n0-s42,resnet,mnist,0.0,42,2051,9,20,0.001,1000,1,10,28,16,4,"[512, 512, 64, 512]",1.7233123953046228,0.1835931470906004,98.52,3481.0740498542787,759.0159274498269,1.068551594013255,469698.36474847794
resnet-m9-mnist-n50-s42,resnet,mnist,0.5,42,2051,9,20,0.001,1000,1,10,28,16,4,"[512, 512, 64, 512]",2.3730707793238652,0.11914275751287635,87.91,10548.544783401489,179.44167631446618,0.6512694704587939,483439.92610168457
resnet-m9-mnist-n100-s42,resnet,mnist,1.0,42,2051,9,20,0.001,1000,1,10,28,16,4,"[512, 512, 64, 512]",2.5353006978820876,0.126948603179503,1.75,9615.128900527954,412.7215960078117,0.6189363702315757,454335.7657985687
plain_cnn_nbn-m0-cifar-n0-s42,plain_cnn_nbn,cifar,0.0,42,42,0,20,0.001,1000,3,10,32,48,nan,"[256, 128, 512, 64, 64, 128, 64, 256, 128, 64, 256, 64, 512, 256, 64, 64, 512, 256, 256, 64, 128, 256, 64, 256, 64, 128, 512, 128, 512, 128, 64, 128, 64, 512, 64, 64, 128, 256, 256, 256, 256, 64, 128, 64, 64, 512, 512, 256]",2.1219280948873624,0.12109207525166778,10.0,1.035195779040805,0.023918634398531584,40.59684698019142,20.795871464011725
plain_cnn_nbn-m0-cifar-n50-s42,plain_cnn_nbn,cifar,0.5,42,42,0,20,0.001,1000,3,10,32,48,nan,"[256, 128, 512, 64, 64, 128, 64, 256, 128, 64, 256, 64, 512, 256, 64, 64, 512, 256, 256, 64, 128, 256, 64, 256, 64, 128, 512, 128, 512, 128, 64, 128, 64, 512, 64, 64, 128, 256, 256, 256, 256, 64, 128, 64, 64, 512, 512, 256]",2.4464393446710155,0.11230585424133811,10.0,1.034716747474158,0.024171155825755856,80.95523702792582,20.75314552582131
plain_cnn_nbn-m0-cifar-n100-s42,plain_cnn_nbn,cifar,1.0,42,42,0,20,0.001,1000,3,10,32,48,nan,"[256, 128, 512, 64, 64, 128, 64, 256, 128, 64, 256, 64, 512, 256, 64, 64, 512, 256, 256, 64, 128, 256, 64, 256, 64, 128, 512, 128, 512, 128, 64, 128, 64, 512, 64, 64, 128, 256, 256, 256, 256, 64, 128, 64, 64, 512, 512, 256]",2.4464393446710155,0.12792897852320603,10.0,1.0398986986838281,0.024140613960449395,5091.256863208237,20.955224856268615
plain_cnn_nbn-m1-cifar-n0-s42,plain_cnn_nbn,cifar,0.0,42,43,1,20,0.001,1000,3,10,32,8,nan,"[512, 512, 512, 512, 64, 128, 512, 256]",2.199108277163571,0.11523554732383255,10.0,0.35137114860117435,0.006794066503610879,97.68459287965081,7.589278303319588
plain_cnn_nbn-m1-cifar-n50-s42,plain_cnn_nbn,cifar,0.5,42,43,1,20,0.001,1000,3,10,32,8,nan,"[512, 512, 512, 512, 64, 128, 512, 256]",2.5025648629449555,0.11035082002823939,10.0,0.32501053048763423,0.006509213765059943,72.12586754361912,7.275661889812909
plain_cnn_nbn-m1-cifar-n100-s42,plain_cnn_nbn,cifar,1.0,42,43,1,20,0.001,1000,3,10,32,8,nan,"[512, 512, 512, 512, 64, 128, 512, 256]",2.529157493187732,0.11621306443038193,10.0,0.3248460794333369,0.008359904187466492,65.85105973708295,7.320250696036965
plain_cnn_nbn-m2-cifar-n0-s42,plain_cnn_nbn,cifar,0.0,42,44,2,20,0.001,1000,3,10,32,24,nan,"[512, 64, 64, 256, 256, 256, 64, 256, 256, 512, 512, 128, 64, 64, 512, 128, 256, 128, 64, 128, 256, 128, 64, 128]",2.9219280948873627,0.11523554732383255,10.0,0.8447808344557416,0.03578587983978329,378.33660284808684,17.357880800729617
plain_cnn_nbn-m2-cifar-n50-s42,plain_cnn_nbn,cifar,0.5,42,44,2,20,0.001,1000,3,10,32,24,nan,"[512, 64, 64, 256, 256, 256, 64, 256, 256, 512, 512, 128, 64, 64, 512, 128, 256, 128, 64, 128, 256, 128, 64, 128]",2.622764530199299,0.11230585424133811,10.0,0.8479105857084506,0.034790640395702684,307.79803006048144,17.50904508990061
plain_cnn_nbn-m2-cifar-n100-s42,plain_cnn_nbn,cifar,1.0,42,44,2,20,0.001,1000,3,10,32,24,nan,"[512, 64, 64, 256, 256, 256, 64, 256, 256, 512, 512, 128, 64, 64, 512, 128, 256, 128, 64, 128, 256, 128, 64, 128]",2.6464393446710157,0.10839864405229431,10.0,0.8476322031230665,0.038085185694877705,321.99652572557784,17.490220010702615
plain_cnn_nbn-m3-cifar-n0-s42,plain_cnn_nbn,cifar,0.0,42,45,3,20,0.001,1000,3,10,32,16,nan,"[256, 256, 512, 256, 64, 256, 512, 128, 128, 256, 512, 256, 256, 256, 128, 512]",2.52141482542378,0.11132833713478875,10.0,0.6361954065971076,0.021229996677613622,268.5393640119563,13.103767907246947
plain_cnn_nbn-m3-cifar-n50-s42,plain_cnn_nbn,cifar,0.5,42,45,3,20,0.001,1000,3,10,32,16,nan,"[256, 256, 512, 256, 64, 256, 512, 128, 128, 256, 512, 256, 256, 256, 128, 512]",2.5321689500618003,0.1152326890866789,10.0,0.6373414843343198,0.019043373453159377,232.98814582003044,13.211373592552263
plain_cnn_nbn-m3-cifar-n100-s42,plain_cnn_nbn,cifar,1.0,42,45,3,20,0.001,1000,3,10,32,16,nan,"[256, 256, 512, 256, 64, 256, 512, 128, 128, 256, 512, 256, 256, 256, 128, 512]",2.5433403541303456,0.11230299600418446,10.0,0.6382026059436612,0.017533799660574997,231.45395656171857,13.241117536730599
plain_cnn_nbn-m4-cifar-n0-s42,plain_cnn_nbn,cifar,0.0,42,46,4,20,0.001,1000,3,10,32,8,nan,"[128, 64, 64, 256, 512, 128, 64, 512]",2.222832572659711,0.1152326890866789,10.0,0.6922981521114707,0.014734367853311628,127.48759292338035,14.856367907021195
plain_cnn_nbn-m4-cifar-n50-s42,plain_cnn_nbn,cifar,0.5,42,46,4,20,0.001,1000,3,10,32,8,nan,"[128, 64, 64, 256, 512, 128, 64, 512]",2.477174774986037,0.1230471094647665,10.0,0.5021188409999013,0.017873981105131876,120.58449305673479,10.636260184459388
plain_cnn_nbn-m4-cifar-n100-s42,plain_cnn_nbn,cifar,1.0,42,46,4,20,0.001,1000,3,10,32,8,nan,"[128, 64, 64, 256, 512, 128, 64, 512]",2.55968434494232,0.1220724505953708,10.0,0.3885461908765137,0.01076105470391177,97.14974517508564,8.402819450479
plain_cnn_nbn-m5-cifar-n0-s42,plain_cnn_nbn,cifar,0.0,42,47,5,20,0.001,1000,3,10,32,16,nan,"[512, 512, 512, 64, 64, 128, 512, 256, 128, 128, 256, 64, 128, 512, 128, 64]",2.407114566830956,0.11230585424133811,10.0,0.5984755144192604,0.004547226191950979,132.72161328470645,12.64022447791649
plain_cnn_nbn-m5-cifar-n50-s42,plain_cnn_nbn,cifar,0.5,42,47,5,20,0.001,1000,3,10,32,16,nan,"[512, 512, 512, 64, 64, 128, 512, 256, 128, 128, 256, 64, 128, 512, 128, 64]",2.661481955940289,0.11132833713478875,10.0,0.5965914076688932,0.006864661159175536,138.75892704852052,12.575602969882311
resnet-m3-mnist-n50-s42,resnet,mnist,0.5,42,2045,3,20,0.001,1000,1,10,28,16,4,"[512, 128, 256, 256]",2.250879097736977,0.12402462657131587,92.36,11214.983957481385,610.2240835956113,0.9316388111388728,495078.2821378708
resnet-m3-mnist-n100-s42,resnet,mnist,1.0,42,2045,3,20,0.001,1000,1,10,28,16,4,"[512, 128, 256, 256]",2.558209955289657,0.1230471094647665,0.82,15952.916100120545,1506.419265385536,0.8985113248982463,656456.4198818207
resnet-m4-mnist-n0-s42,resnet,mnist,0.0,42,2046,4,20,0.001,1000,1,10,28,49,4,"[512, 512, 64, 256]",1.6829740606487305,0.16796430633442516,94.55,75806.68189430237,12771.674368844915,0.6530084668782071,2645752.3237075806
resnet-m4-mnist-n50-s42,resnet,mnist,0.5,42,2046,4,20,0.001,1000,1,10,28,49,4,"[512, 512, 64, 256]",2.3355544834931043,0.1523211743924817,31.05,126484.03668022156,3671.936667564701,0.3661643112549554,2971434.395843506
resnet-m4-mnist-n100-s42,resnet,mnist,1.0,42,2046,4,20,0.001,1000,1,10,28,49,4,"[512, 512, 64, 256]",2.5345322050364314,0.12693431199373476,7.03,126870.81382484436,733.3211331907274,0.4710044341657704,2993659.6714897156
plain_cnn_nbn-m5-cifar-n100-s42,plain_cnn_nbn,cifar,1.0,42,47,5,20,0.001,1000,3,10,32,16,nan,"[512, 512, 512, 64, 64, 128, 512, 256, 128, 128, 256, 64, 128, 512, 128, 64]",2.6005018594318514,0.11523554732383255,10.0,0.6890489895042264,0.01011509689487488,12.48163340199959,14.916257923076046
plain_cnn_nbn-m6-cifar-n0-s42,plain_cnn_nbn,cifar,0.0,42,48,6,20,0.001,1000,3,10,32,32,nan,"[256, 128, 512, 128, 64, 64, 128, 256, 64, 256, 128, 128, 256, 64, 512, 128, 512, 64, 512, 64, 512, 256, 128, 128, 512, 64, 64, 64, 256, 512, 64, 128]",2.3709505944546687,0.11132833713478875,10.0,0.6064506703332881,0.021292327710238795,12.186083897224853,12.901008355962404
plain_cnn_nbn-m6-cifar-n50-s42,plain_cnn_nbn,cifar,0.5,42,48,6,20,0.001,1000,3,10,32,32,nan,"[256, 128, 512, 128, 64, 64, 128, 256, 64, 256, 128, 128, 256, 64, 512, 128, 512, 64, 512, 64, 512, 256, 128, 128, 512, 64, 64, 64, 256, 512, 64, 128]",2.4464393446710155,0.12011741638227207,10.0,0.605479892125004,0.019095117922902204,11.52258270531688,12.822896899233456
plain_cnn_nbn-m6-cifar-n100-s42,plain_cnn_nbn,cifar,1.0,42,48,6,20,0.001,1000,3,10,32,32,nan,"[256, 128, 512, 128, 64, 64, 128, 256, 64, 256, 128, 128, 256, 64, 512, 128, 512, 64, 512, 64, 512, 256, 128, 128, 512, 64, 64, 64, 256, 512, 64, 128]",2.9219280948873627,0.12109207525166778,10.0,0.606089762110787,0.0166017435163524,11.3874419561803,12.913965220861428
plain_cnn_nbn-m7-cifar-n0-s42,plain_cnn_nbn,cifar,0.0,42,49,7,20,0.001,1000,3,10,32,8,nan,"[64, 64, 512, 256, 64, 64, 256, 512]",2.176844545151182,0.12792897852320603,10.0,0.17442487070802598,0.00836009099698237,13.3400453771432,3.743579890811816
plain_cnn_nbn-m7-cifar-n50-s42,plain_cnn_nbn,cifar,0.5,42,49,7,20,0.001,1000,3,10,32,8,nan,"[64, 64, 512, 256, 64, 64, 256, 512]",2.454926599393151,0.11328051311073382,10.0,0.176832967530936,0.006837421959991581,9.668278444944036,3.7561459351563826
plain_cnn_nbn-m7-cifar-n100-s42,plain_cnn_nbn,cifar,1.0,42,49,7,20,0.001,1000,3,10,32,8,nan,"[64, 64, 512, 256, 64, 64, 256, 512]",2.546536074157362,0.12109207525166778,10.0,0.17427136288024486,0.0050753266133250815,11.378818196062333,3.8332151531940326
plain_cnn_nbn-m8-cifar-n0-s42,plain_cnn_nbn,cifar,0.0,42,50,8,20,0.001,1000,3,10,32,24,nan,"[128, 64, 64, 64, 128, 256, 64, 64, 256, 128, 512, 128, 64, 128, 64, 64, 512, 128, 256, 256, 64, 512, 512, 512]",2.321928094887362,0.11425803021728319,10.0,0.16471032525878399,0.0045368821784325854,9.984402652034555,3.732341022696346
plain_cnn_nbn-m8-cifar-n50-s42,plain_cnn_nbn,cifar,0.5,42,50,8,20,0.001,1000,3,10,32,24,nan,"[128, 64, 64, 64, 128, 256, 64, 64, 256, 128, 512, 128, 64, 128, 64, 64, 512, 128, 256, 256, 64, 512, 512, 512]",2.3709505944546687,0.11914275751287635,10.0,0.1616099185688654,0.005093502400263968,13.393031194762223,3.5998884597211145
plain_cnn_nbn-m8-cifar-n100-s42,plain_cnn_nbn,cifar,1.0,42,50,8,20,0.001,1000,3,10,32,24,nan,"[128, 64, 64, 64, 128, 256, 64, 64, 256, 128, 512, 128, 64, 128, 64, 64, 512, 128, 256, 256, 64, 512, 512, 512]",2.1219280948873624,0.1152326890866789,10.0,0.16593916711281054,0.0056617485024634505,10.738907425679157,3.8262326527619734
plain_cnn_nbn-m9-cifar-n0-s42,plain_cnn_nbn,cifar,0.0,42,51,9,20,0.001,1000,3,10,32,12,nan,"[128, 512, 512, 64, 256, 128, 256, 64, 512, 64, 512, 512]",2.4743378148783375,0.10742112694574495,10.0,0.4759717463311972,0.01339990148654802,18.970695573015245,9.956916067574639
plain_cnn_nbn-m9-cifar-n50-s42,plain_cnn_nbn,cifar,0.5,42,51,9,20,0.001,1000,3,10,32,12,nan,"[128, 512, 512, 64, 256, 128, 256, 64, 512, 64, 512, 512]",2.5627452401759614,0.12109207525166778,10.0,0.47816628957516516,0.011201770130981538,17.406290854698003,10.055301833242993
plain_cnn_nbn-m9-cifar-n100-s42,plain_cnn_nbn,cifar,1.0,42,51,9,20,0.001,1000,3,10,32,12,nan,"[128, 512, 512, 64, 256, 128, 256, 64, 512, 64, 512, 512]",2.5821745399042664,0.12793183676035969,10.0,0.4780605710751843,0.0117735294973595,19.023744581626843,10.00043301997357
plain_cnn_bn-m0-cifar-n0-s42,plain_cnn_bn,cifar,0.0,42,1042,0,20,0.001,1000,3,10,32,12,nan,"[64, 512, 128, 128, 512, 64, 512, 128, 64, 256, 128, 64]",2.2828189049915926,0.10742112694574495,65.02,653.6329629898071,36.63924515801997,0.35074237139023423,26682.081402778625
plain_cnn_bn-m0-cifar-n50-s42,plain_cnn_bn,cifar,0.5,42,1042,0,20,0.001,1000,3,10,32,12,nan,"[64, 512, 128, 128, 512, 64, 512, 128, 64, 256, 128, 64]",2.30979555314575,0.1152326890866789,47.37,673.7384412765502,15.90151488820314,0.30237949717067714,26895.08466243744
plain_cnn_bn-m0-cifar-n100-s42,plain_cnn_bn,cifar,1.0,42,1042,0,20,0.001,1000,3,10,32,12,nan,"[64, 512, 128, 128, 512, 64, 512, 128, 64, 256, 128, 64]",2.4267905012383126,0.1191398992757227,4.98,677.8202936172486,15.28160478958608,0.30927800458022714,27538.86200237274
plain_cnn_bn-m1-cifar-n0-s42,plain_cnn_bn,cifar,0.0,42,1043,1,20,0.001,1000,3,10,32,32,nan,"[512, 64, 128, 256, 512, 128, 128, 64, 64, 64, 128, 256, 128, 128, 256, 256, 256, 128, 512, 512, 64, 64, 256, 64, 256, 512, 64, 64, 512, 512, 64, 256]",2.5219280948873637,0.11621020619322826,15.27,6296.933834457397,262.0092679021531,0.9465368031126569,153276.00150489807
plain_cnn_bn-m1-cifar-n50-s42,plain_cnn_bn,cifar,0.5,42,1043,1,20,0.001,1000,3,10,32,32,nan,"[512, 64, 128, 256, 512, 128, 128, 64, 64, 64, 128, 256, 128, 128, 256, 256, 256, 128, 512, 512, 64, 64, 256, 64, 256, 512, 64, 64, 512, 512, 64, 256]",2.9219280948873627,0.12402176833416223,10.11,6237.8859016418455,204.79801195283906,0.6119252847005252,149416.86221122742
plain_cnn_bn-m1-cifar-n100-s42,plain_cnn_bn,cifar,1.0,42,1043,1,20,0.001,1000,3,10,32,32,nan,"[512, 64, 128, 256, 512, 128, 128, 64, 64, 64, 128, 256, 128, 128, 256, 256, 256, 128, 512, 512, 64, 64, 256, 64, 256, 512, 64, 64, 512, 512, 64, 256]",2.7219280948873625,0.11718772329977763,10.63,5874.075454711914,153.2714468856288,0.6914524522667552,148196.52056121826
plain_cnn_bn-m2-cifar-n0-s42,plain_cnn_bn,cifar,0.0,42,1044,2,20,0.001,1000,3,10,32,60,nan,"[512, 128, 128, 64, 128, 256, 512, 128, 256, 128, 128, 512, 512, 128, 128, 64, 256, 256, 64, 256, 64, 256, 256, 128, 512, 128, 256, 64, 64, 64, 256, 128, 256, 64, 512, 128, 512, 256, 512, 256, 64, 128, 512, 128, 512, 512, 128, 128, 64, 64, 256, 64, 256, 256, 512, 128, 256, 512, 64, 256]",2.6464393446710157,0.10839864405229431,9.95,17092.518768310547,726.6214879809181,0.32065408138306917,378155.23543167114
plain_cnn_bn-m2-cifar-n50-s42,plain_cnn_bn,cifar,0.5,42,1044,2,20,0.001,1000,3,10,32,60,nan,"[512, 128, 128, 64, 128, 256, 512, 128, 256, 128, 128, 512, 512, 128, 128, 64, 256, 256, 64, 256, 64, 256, 256, 128, 512, 128, 256, 64, 64, 64, 256, 128, 256, 64, 512, 128, 512, 256, 512, 256, 64, 128, 512, 128, 512, 512, 128, 128, 64, 64, 256, 64, 256, 256, 512, 128, 256, 512, 64, 256]",2.7219280948873625,0.11230299600418446,9.75,18285.021990966798,1716.885407574956,0.328107784535573,378777.4760093689
plain_cnn_bn-m2-cifar-n100-s42,plain_cnn_bn,cifar,1.0,42,1044,2,20,0.001,1000,3,10,32,60,nan,"[512, 128, 128, 64, 128, 256, 512, 128, 256, 128, 128, 512, 512, 128, 128, 64, 256, 256, 64, 256, 64, 256, 256, 128, 512, 128, 256, 64, 64, 64, 256, 128, 256, 64, 512, 128, 512, 256, 512, 256, 64, 128, 512, 128, 512, 512, 128, 128, 64, 64, 256, 64, 256, 256, 512, 128, 256, 512, 64, 256]",2.9219280948873627,0.11328051311073382,10.19,17011.58021316528,2473.9268779969234,0.54151771738859,369349.8825073242
plain_cnn_bn-m3-cifar-n0-s42,plain_cnn_bn,cifar,0.0,42,1045,3,20,0.001,1000,3,10,32,48,nan,"[512, 512, 512, 128, 64, 256, 64, 64, 128, 64, 128, 64, 64, 256, 64, 256, 256, 64, 128, 64, 64, 256, 64, 256, 256, 128, 256, 512, 512, 256, 64, 256, 512, 256, 512, 256, 128, 512, 512, 512, 128, 256, 64, 128, 512, 64, 512, 256]",2.4464393446710155,0.11718772329977763,10.33,12166.377157211304,471.94328386670287,0.47471914498772533,298129.94817352295
plain_cnn_bn-m3-cifar-n50-s42,plain_cnn_bn,cifar,0.5,42,1045,3,20,0.001,1000,3,10,32,48,nan,"[512, 512, 512, 128, 64, 256, 64, 64, 128, 64, 128, 64, 64, 256, 64, 256, 256, 64, 128, 64, 64, 256, 64, 256, 256, 128, 256, 512, 512, 256, 64, 256, 512, 256, 512, 256, 128, 512, 512, 512, 128, 256, 64, 128, 512, 64, 512, 256]",2.9219280948873627,0.12011741638227207,10.19,12740.303875350952,288.1165936180618,0.5860922593021183,297383.3040599823
plain_cnn_bn-m3-cifar-n100-s42,plain_cnn_bn,cifar,1.0,42,1045,3,20,0.001,1000,3,10,32,48,nan,"[512, 512, 512, 128, 64, 256, 64, 64, 128, 64, 128, 64, 64, 256, 64, 256, 256, 64, 128, 64, 64, 256, 64, 256, 256, 128, 256, 512, 512, 256, 64, 256, 512, 256, 512, 256, 128, 512, 512, 512, 128, 256, 64, 128, 512, 64, 512, 256]",2.6464393446710157,0.1152326890866789,9.95,13671.039242935181,285.8873093426284,0.5697573239049982,321352.8412361145
plain_cnn_bn-m4-cifar-n0-s42,plain_cnn_bn,cifar,0.0,42,1046,4,20,0.001,1000,3,10,32,24,nan,"[256, 128, 64, 128, 128, 128, 64, 64, 128, 64, 256, 64, 512, 128, 512, 128, 64, 256, 512, 512, 64, 128, 64, 64]",1.8464393446710157,0.11035082002823939,46.92,1638.7332336425782,149.4675045091924,1.7554239164158774,61776.29322433472
plain_cnn_bn-m4-cifar-n50-s42,plain_cnn_bn,cifar,0.5,42,1046,4,20,0.001,1000,3,10,32,24,nan,"[256, 128, 64, 128, 128, 128, 64, 64, 128, 64, 256, 64, 512, 128, 512, 128, 64, 256, 512, 512, 64, 128, 64, 64]",2.4464393446710155,0.10937616115884367,26.33,2360.431953048706,231.39414043009015,0.6718850028944298,72048.93391418457
plain_cnn_bn-m4-cifar-n100-s42,plain_cnn_bn,cifar,1.0,42,1046,4,20,0.001,1000,3,10,32,24,nan,"[256, 128, 64, 128, 128, 128, 64, 64, 128, 64, 256, 64, 512, 128, 512, 128, 64, 256, 512, 512, 64, 128, 64, 64]",1.8464393446710157,0.11230299600418446,8.85,2949.5470779418947,60.380695122267234,0.5676544937544626,77332.78555488586
plain_cnn_bn-m5-cifar-n0-s42,plain_cnn_bn,cifar,0.0,42,1047,5,20,0.001,1000,3,10,32,8,nan,"[256, 512, 128, 64, 256, 64, 128, 256]",2.224271643676892,0.1220724505953708,66.23,749.1574848175048,71.91306032435833,0.5131887289616298,29044.058895111084
plain_cnn_bn-m5-cifar-n50-s42,plain_cnn_bn,cifar,0.5,42,1047,5,20,0.001,1000,3,10,32,8,nan,"[256, 512, 128, 64, 256, 64, 128, 256]",2.471243587390279,0.11621306443038193,56.07,887.2689315795899,32.06985978879703,0.402164995764253,30564.106424331665
plain_cnn_bn-m5-cifar-n100-s42,plain_cnn_bn,cifar,1.0,42,1047,5,20,0.001,1000,3,10,32,8,nan,"[256, 512, 128, 64, 256, 64, 128, 256]",2.5307525932782053,0.11718772329977763,2.08,858.0395538330079,27.37371948995659,0.3630401423599485,30249.209491729736
plain_cnn_bn-m6-cifar-n0-s42,plain_cnn_bn,cifar,0.0,42,1048,6,20,0.001,1000,3,10,32,16,nan,"[128, 256, 64, 128, 64, 128, 256, 64, 512, 128, 256, 256, 256, 512, 64, 512]",2.4719771893351483,0.11328337134788748,58.96,1100.5197925567627,63.36621589071893,0.5099997433026667,39993.346044540405
plain_cnn_bn-m6-cifar-n50-s42,plain_cnn_bn,cifar,0.5,42,1048,6,20,0.001,1000,3,10,32,16,nan,"[128, 256, 64, 128, 64, 128, 256, 64, 512, 128, 256, 256, 256, 512, 64, 512]",2.497888770955336,0.11718772329977763,38.73,1176.8462211608887,51.81610656627811,0.4397309491854112,42378.3286113739
plain_cnn_bn-m6-cifar-n100-s42,plain_cnn_bn,cifar,1.0,42,1048,6,20,0.001,1000,3,10,32,16,nan,"[128, 256, 64, 128, 64, 128, 256, 64, 512, 128, 256, 256, 256, 512, 64, 512]",2.469505023433505,0.10644646807634923,5.86,1195.6781398773194,50.183093475661394,0.48125369051787464,44813.4419631958
plain_cnn_bn-m7-cifar-n0-s42,plain_cnn_bn,cifar,0.0,42,1049,7,20,0.001,1000,3,10,32,48,nan,"[128, 256, 64, 256, 128, 512, 64, 64, 256, 64, 128, 256, 256, 128, 128, 256, 128, 128, 256, 128, 64, 512, 64, 256, 512, 512, 128, 256, 512, 256, 64, 128, 64, 512, 256, 512, 512, 64, 64, 128, 256, 512, 128, 128, 128, 512, 64, 64]",2.446439344671016,0.10546895096979987,10.86,11607.591394424438,500.5358471341119,0.5158442670469068,255496.5374507904
plain_cnn_bn-m7-cifar-n50-s42,plain_cnn_bn,cifar,0.5,42,1049,7,20,0.001,1000,3,10,32,48,nan,"[128, 256, 64, 256, 128, 512, 64, 64, 256, 64, 128, 256, 256, 128, 128, 256, 128, 128, 256, 128, 64, 512, 64, 256, 512, 512, 128, 256, 512, 256, 64, 128, 64, 512, 256, 512, 512, 64, 64, 128, 256, 512, 128, 128, 128, 512, 64, 64]",2.7219280948873625,0.10937616115884367,10.22,11529.876170730591,511.56858919957943,0.7187438130040237,258942.12143707275
plain_cnn_bn-m7-cifar-n100-s42,plain_cnn_bn,cifar,1.0,42,1049,7,20,0.001,1000,3,10,32,48,nan,"[128, 256, 64, 256, 128, 512, 64, 64, 256, 64, 128, 256, 256, 128, 128, 256, 128, 128, 256, 128, 64, 512, 64, 256, 512, 512, 128, 256, 512, 256, 64, 128, 64, 512, 256, 512, 512, 64, 64, 128, 256, 512, 128, 128, 128, 512, 64, 64]",2.1219280948873624,0.11621020619322826,10.1,12616.793460083009,229.73114208912338,0.7959383517233153,271121.55164527893
plain_cnn_bn-m8-cifar-n0-s42,plain_cnn_bn,cifar,0.0,42,1050,8,20,0.001,1000,3,10,32,16,nan,"[256, 128, 512, 512, 512, 512, 256, 512, 512, 256, 512, 512, 256, 512, 512, 512]",2.6959817543309557,0.11328051311073382,57.39,1285.9491373062133,36.93143852676637,0.47365966877027116,45639.204193115234
plain_cnn_bn-m8-cifar-n50-s42,plain_cnn_bn,cifar,0.5,42,1050,8,20,0.001,1000,3,10,32,16,nan,"[256, 128, 512, 512, 512, 512, 256, 512, 512, 256, 512, 512, 256, 512, 512, 512]",2.62719240009791,0.11718772329977763,36.83,1417.3685781478882,31.414944270286252,0.44242375645856613,49479.370800971985
